Year,Month,Day,Block,Row,Column,Rep,Height_cm,Sex
2019,May,31,2,3,B,4,44,M
2019,May,31,2,3,B,5,76,M
2019,May,31,2,3,B,6,39,V
2019,May,31,2,3,B,7,46,F
2019,May,31,2,3,B,8,48,F
2019,May,31,2,3,B,9,42,F
2019,May,31,2,3,B,10,52,M
2019,May,31,2,3,C,1,63,V
2019,May,31,2,3,C,2,90,M
2019,May,31,2,3,C,3,83,M
2019,May,31,2,3,C,4,77,M
2019,May,31,2,3,C,5,63,F
2019,May,31,2,3,C,6,57,F
2019,May,31,2,3,C,7,60,F
2019,May,31,2,3,C,8,83,M
2019,May,31,2,3,C,9,107.5,M
2019,May,31,2,3,C,10,49,V
2019,May,31,2,3,D,1,20,V
2019,May,31,2,3,D,2,21,V
2019,May,31,2,3,D,3,14,V
2019,May,31,2,3,D,4,20,V
2019,May,31,2,3,D,5,17,V
2019,May,31,2,3,D,6,30,V
2019,May,31,2,3,D,7,17,V
2019,May,31,2,3,D,8,,
2019,May,31,2,3,D,9,,
2019,May,31,2,3,D,10,,
2019,May,31,2,4,A,1,56,F
2019,May,31,2,4,A,2,31,F
2019,May,31,2,4,A,3,40,F
2019,May,31,2,4,A,4,55,M
2019,May,31,2,4,A,5,48,F
2019,May,31,2,4,A,6,75,M
2019,May,31,2,4,A,7,47,F
2019,May,31,2,4,A,8,27,F
2019,May,31,2,4,A,9,36,F
2019,May,31,2,4,A,10,59,M
2019,May,31,2,4,B,1,64,V
2019,May,31,2,4,B,2,57,V
2019,May,31,2,4,B,3,61,V
2019,May,31,2,4,B,4,65,V
2019,May,31,2,4,B,5,55,V
2019,May,31,2,4,B,6,54,V
2019,May,31,2,4,B,7,55,V
2019,May,31,2,4,B,8,50,V
2019,May,31,2,4,B,9,49,V
2019,May,31,2,4,B,10,54,V
2019,May,31,2,4,C,1,49,V
2019,May,31,2,4,C,2,76,V
2019,May,31,2,4,C,3,72,V
2019,May,31,2,4,C,4,64.5,V
2019,May,31,2,4,C,5,70,V
2019,May,31,2,4,C,6,62,V
2019,May,31,2,4,C,7,74,V
2019,May,31,2,4,C,8,68,V
2019,May,31,2,4,C,9,62,V
2019,May,31,2,4,C,10,67,V
2019,May,31,2,4,D,1,17,V
2019,May,31,2,4,D,2,26,V
2019,May,31,2,4,D,3,16,V
2019,May,31,2,4,D,4,22,V
2019,May,31,2,4,D,5,22,V
2019,May,31,2,4,D,6,29,V
2019,May,31,2,4,D,7,26,V
2019,May,31,2,4,D,8,10,V
2019,May,31,2,4,D,9,10,V
2019,May,31,2,4,D,10,16,V
2019,May,31,3,1,A,1,49,F
2019,May,31,3,1,A,2,57,M
2019,May,31,3,1,A,3,89,M
2019,May,31,3,1,A,4,46,M
2019,May,31,3,1,A,5,54,F
2019,May,31,3,1,A,6,47,V
2019,May,31,3,1,A,7,55,V
2019,May,31,3,1,A,8,70,M
2019,May,31,3,1,A,9,41,F
2019,May,31,3,1,A,10,42.5,F
2019,May,31,3,1,B,1,58,V
2019,May,31,3,1,B,2,61,V
2019,May,31,3,1,B,3,63,V
2019,May,31,3,1,B,4,54,V
2019,May,31,3,1,B,5,44,V
2019,May,31,3,1,B,6,79,V
2019,May,31,3,1,B,7,70,V
2019,May,31,3,1,B,8,75,V
2019,May,31,3,1,B,9,63,V
2019,May,31,3,1,B,10,61,V
2019,May,31,3,1,C,1,41,V
2019,May,31,3,1,C,2,44,V
2019,May,31,3,1,C,3,42,V
2019,May,31,3,1,C,4,47,V
2019,May,31,3,1,C,5,50,V
2019,May,31,3,1,C,6,51,V
2019,May,31,3,1,C,7,58,V
2019,May,31,3,1,C,8,49,V
2019,May,31,3,1,C,9,52,V
2019,May,31,3,1,C,10,57,V
2019,May,31,3,1,D,1,69,F
2019,May,31,3,1,D,2,78,M
2019,May,31,3,1,D,3,56,F
2019,May,31,3,1,D,4,78,M
2019,May,31,3,1,D,5,33,F
2019,May,31,3,1,D,6,77.5,M
2019,May,31,3,1,D,7,84,M
2019,May,31,3,1,D,8,53,F
2019,May,31,3,1,D,9,98,M
2019,May,31,3,1,D,10,54,F
2019,May,31,3,2,A,1,,
2019,May,31,3,2,A,2,,
2019,May,31,3,2,A,3,,
2019,May,31,3,2,A,4,,
2019,May,31,3,2,A,5,,
2019,May,31,3,2,A,6,,
2019,May,31,3,2,A,7,,
2019,May,31,3,2,A,8,,
2019,May,31,3,2,A,9,,
2019,May,31,3,2,A,10,,
2019,May,31,3,2,B,1,61,V
2019,May,31,3,2,B,2,68.5,V
2019,May,31,3,2,B,3,64,V
2019,May,31,3,2,B,4,69,V
2019,May,31,3,2,B,5,59,V
2019,May,31,3,2,B,6,71,V
2019,May,31,3,2,B,7,60,V
2019,May,31,3,2,B,8,65,V
2019,May,31,3,2,B,9,61,V
2019,May,31,3,2,B,10,61,V
2019,May,31,3,2,C,1,,
2019,May,31,3,2,C,2,,
2019,May,31,3,2,C,3,,
2019,May,31,3,2,C,4,,
2019,May,31,3,2,C,5,,
2019,May,31,3,2,C,6,,
2019,May,31,3,2,C,7,,
2019,May,31,3,2,C,8,,
2019,May,31,3,2,C,9,,
2019,May,31,3,2,C,10,,
2019,May,31,3,2,D,1,36,F
2019,May,31,3,2,D,2,62,M
2019,May,31,3,2,D,3,50,F
2019,May,31,3,2,D,4,55,F
2019,May,31,3,2,D,5,40,F
2019,May,31,3,2,D,6,72,M
2019,May,31,3,2,D,7,49,F
2019,May,31,3,2,D,8,65.5,F
2019,May,31,3,2,D,9,60,F
2019,May,31,3,2,D,10,65,F
2019,May,31,4,3,A,1,17.5,V
2019,May,31,4,3,A,2,15,V
2019,May,31,4,3,A,3,20,V
2019,May,31,4,3,A,4,20,V
2019,May,31,4,3,A,5,11,V
2019,May,31,4,3,A,6,,
2019,May,31,4,3,A,7,,
2019,May,31,4,3,A,8,,
2019,May,31,4,3,A,9,,
2019,May,31,4,3,A,10,,
2019,May,31,4,3,B,1,68.5,F
2019,May,31,4,3,B,2,40,F
2019,May,31,4,3,B,3,66,F
2019,May,31,4,3,B,4,49,M
2019,May,31,4,3,B,5,44,F
2019,May,31,4,3,B,6,48.5,F
2019,May,31,4,3,B,7,47,F
2019,May,31,4,3,B,8,57,F
2019,May,31,4,3,B,9,55,F
2019,May,31,4,3,B,10,54,M
2019,May,31,4,3,C,1,44,V
2019,May,31,4,3,C,2,53,V
2019,May,31,4,3,C,3,57,V
2019,May,31,4,3,C,4,61,V
2019,May,31,4,3,C,5,49,V
2019,May,31,4,3,C,6,34,V
2019,May,31,4,3,C,7,52.5,V
2019,May,31,4,3,C,8,33,V
2019,May,31,4,3,C,9,66,V
2019,May,31,4,3,C,10,42,V
2019,May,31,4,3,D,1,60,V
2019,May,31,4,3,D,2,64,V
2019,May,31,4,3,D,3,64,V
2019,May,31,4,3,D,4,56,V
2019,May,31,4,3,D,5,54,V
2019,May,31,4,3,D,6,57,V
2019,May,31,4,3,D,7,46,V
2019,May,31,4,3,D,8,51,V
2019,May,31,4,3,D,9,39,V
2019,May,31,4,3,D,10,65,V
2019,May,31,4,4,A,1,54,F
2019,May,31,4,4,A,2,60,V
2019,May,31,4,4,A,3,79,M
2019,May,31,4,4,A,4,65,F
2019,May,31,4,4,A,5,92,M
2019,May,31,4,4,A,6,62,F
2019,May,31,4,4,A,7,78,M
2019,May,31,4,4,A,8,71,M
2019,May,31,4,4,A,9,57,F
2019,May,31,4,4,A,10,62,F
2019,May,31,4,4,B,1,74,F
2019,May,31,4,4,B,2,58,F
2019,May,31,4,4,B,3,92,M
2019,May,31,4,4,B,4,60,M
2019,May,31,4,4,B,5,72,V
2019,May,31,4,4,B,6,68,F
2019,May,31,4,4,B,7,99,M
2019,May,31,4,4,B,8,62,F
2019,May,31,4,4,B,9,66,M
2019,May,31,4,4,B,10,61,V
2019,May,31,4,4,C,1,22.5,V
2019,May,31,4,4,C,2,18,V
2019,May,31,4,4,C,3,21,V
2019,May,31,4,4,C,4,8,V
2019,May,31,4,4,C,5,8.5,V
2019,May,31,4,4,C,6,17,V
2019,May,31,4,4,C,7,16.5,V
2019,May,31,4,4,C,8,17,V
2019,May,31,4,4,C,9,19,V
2019,May,31,4,4,C,10,22.5,V
2019,May,31,4,4,D,1,64,V
2019,May,31,4,4,D,2,59,V
2019,May,31,4,4,D,3,59,V
2019,May,31,4,4,D,4,53,V
2019,May,31,4,4,D,5,50,V
2019,May,31,4,4,D,6,49,V
2019,May,31,4,4,D,7,58,V
2019,May,31,4,4,D,8,60,V
2019,May,31,4,4,D,9,54,V
2019,May,31,4,4,D,10,58,V
2019,Jun,7,1,1,A,1,80,V
2019,Jun,7,1,1,A,2,62,V
2019,Jun,7,1,1,A,3,70,V
2019,Jun,7,1,1,A,4,77,V
2019,Jun,7,1,1,A,5,68,V
2019,Jun,7,1,1,A,6,70,V
2019,Jun,7,1,1,A,7,67,V
2019,Jun,7,1,1,A,8,64,V
2019,Jun,7,1,1,A,9,69,V
2019,Jun,7,1,1,A,10,69,V
2019,Jun,7,1,1,B,1,62,V
2019,Jun,7,1,1,B,2,64,V
2019,Jun,7,1,1,B,3,65,V
2019,Jun,7,1,1,B,4,70,V
2019,Jun,7,1,1,B,5,73,V
2019,Jun,7,1,1,B,6,72,V
2019,Jun,7,1,1,B,7,61,V
2019,Jun,7,1,1,B,8,67,V
2019,Jun,7,1,1,B,9,65,V
2019,Jun,7,1,1,B,10,67,V
2019,Jun,7,1,1,C,1,72,V
2019,Jun,7,1,1,C,2,79,V
2019,Jun,7,1,1,C,3,58,V
2019,Jun,7,1,1,C,4,65,V
2019,Jun,7,1,1,C,5,74,V
2019,Jun,7,1,1,C,6,81,V
2019,Jun,7,1,1,C,7,84,V
2019,Jun,7,1,1,C,8,62,V
2019,Jun,7,1,1,C,9,82,V
2019,Jun,7,1,1,C,10,60,V
2019,Jun,7,1,1,D,1,16,V
2019,Jun,7,1,1,D,2,30,V
2019,Jun,7,1,1,D,3,18,V
2019,Jun,7,1,1,D,4,36,V
2019,Jun,7,1,1,D,5,24,V
2019,Jun,7,1,1,D,6,57,V
2019,Jun,7,1,1,D,7,50,V
2019,Jun,7,1,1,D,8,48,V
2019,Jun,7,1,1,D,9,42,V
2019,Jun,7,1,1,D,10,37,V
2019,Jun,7,1,2,A,1,28,V
2019,Jun,7,1,2,A,2,23,V
2019,Jun,7,1,2,A,3,28,V
2019,Jun,7,1,2,A,4,34,V
2019,Jun,7,1,2,A,5,25,V
2019,Jun,7,1,2,A,6,21,V
2019,Jun,7,1,2,A,7,24,V
2019,Jun,7,1,2,A,8,17,V
2019,Jun,7,1,2,A,9,,
2019,Jun,7,1,2,A,10,,
2019,Jun,7,1,2,B,1,63,F
2019,Jun,7,1,2,B,2,122,M
2019,Jun,7,1,2,B,3,84,M
2019,Jun,7,1,2,B,4,85,F
2019,Jun,7,1,2,B,5,90,M
2019,Jun,7,1,2,B,6,61,V
2019,Jun,7,1,2,B,7,112,M
2019,Jun,7,1,2,B,8,64,F
2019,Jun,7,1,2,B,9,69,V
2019,Jun,7,1,2,B,10,114,M
2019,Jun,7,1,2,C,1,72,C5
2019,Jun,7,1,2,C,2,77,C5
2019,Jun,7,1,2,C,3,68,M
2019,Jun,7,1,2,C,4,108,F
2019,Jun,7,1,2,C,5,84,M
2019,Jun,7,1,2,C,6,96,C5
2019,Jun,7,1,2,C,7,91,F
2019,Jun,7,1,2,C,8,103,C3
2019,Jun,7,1,2,C,9,100,F
2019,Jun,7,1,2,C,10,71,F
2019,Jun,7,1,2,D,1,87,F
2019,Jun,7,1,2,D,2,88,F
2019,Jun,7,1,2,D,3,83,M
2019,Jun,7,1,2,D,4,84,M
2019,Jun,7,1,2,D,5,70,F
2019,Jun,7,1,2,D,6,99,F
2019,Jun,7,1,2,D,7,96,M
2019,Jun,7,1,2,D,8,87,F
2019,Jun,7,1,2,D,9,78,F
2019,Jun,7,1,2,D,10,87,M
2019,Jun,7,2,3,A,1,73,V
2019,Jun,7,2,3,A,2,91,V
2019,Jun,7,2,3,A,3,91,V
2019,Jun,7,2,3,A,4,89,V
2019,Jun,7,2,3,A,5,99,V
2019,Jun,7,2,3,A,6,87,V
2019,Jun,7,2,3,A,7,85,V
2019,Jun,7,2,3,A,8,86,V
2019,Jun,7,2,3,A,9,87,V
2019,Jun,7,2,3,A,10,54,V
2019,Jun,7,2,3,B,1,76,M
2019,Jun,7,2,3,B,2,64,V
2019,Jun,7,2,3,B,3,57,F
2019,Jun,7,2,3,B,4,81,M
2019,Jun,7,2,3,B,5,82,F
2019,Jun,7,2,3,B,6,144,M
2019,Jun,7,2,3,B,7,106,M
2019,Jun,7,2,3,B,8,67,V
2019,Jun,7,2,3,B,9,77,F
2019,Jun,7,2,3,B,10,69,F
2019,Jun,7,2,3,C,1,88,V
2019,Jun,7,2,3,C,2,91,M
2019,Jun,7,2,3,C,3,109,V
2019,Jun,7,2,3,C,4,150,M
2019,Jun,7,2,3,C,5,101,M
2019,Jun,7,2,3,C,6,118,M
2019,Jun,7,2,3,C,7,93,V
2019,Jun,7,2,3,C,8,124,M
2019,Jun,7,2,3,C,9,104,F
2019,Jun,7,2,3,C,10,110,M
2019,Jun,7,2,3,D,1,38,V
2019,Jun,7,2,3,D,2,43,V
2019,Jun,7,2,3,D,3,22,V
2019,Jun,7,2,3,D,4,37,V
2019,Jun,7,2,3,D,5,32,V
2019,Jun,7,2,3,D,6,53,V
2019,Jun,7,2,3,D,7,39,V
2019,Jun,7,2,3,D,8,,
2019,Jun,7,2,3,D,9,,
2019,Jun,7,2,3,D,10,,
2019,Jun,7,2,4,A,1,55,F
2019,Jun,7,2,4,A,2,81,M
2019,Jun,7,2,4,A,3,85,F
2019,Jun,7,2,4,A,4,73,F
2019,Jun,7,2,4,A,5,80,F
2019,Jun,7,2,4,A,6,70,F
2019,Jun,7,2,4,A,7,93,F
2019,Jun,7,2,4,A,8,43,C3
2019,Jun,7,2,4,A,9,86,C3
2019,Jun,7,2,4,A,10,76,C3
2019,Jun,7,2,4,B,1,111,V
2019,Jun,7,2,4,B,2,98,V
2019,Jun,7,2,4,B,3,104,V
2019,Jun,7,2,4,B,4,104,V
2019,Jun,7,2,4,B,5,160,V
2019,Jun,7,2,4,B,6,87,V
2019,Jun,7,2,4,B,7,118,V
2019,Jun,7,2,4,B,8,93,V
2019,Jun,7,2,4,B,9,103,V
2019,Jun,7,2,4,B,10,99,V
2019,Jun,7,2,4,C,1,124,V
2019,Jun,7,2,4,C,2,116,V
2019,Jun,7,2,4,C,3,120,V
2019,Jun,7,2,4,C,4,111,V
2019,Jun,7,2,4,C,5,118,V
2019,Jun,7,2,4,C,6,105,V
2019,Jun,7,2,4,C,7,115,V
2019,Jun,7,2,4,C,8,103,V
2019,Jun,7,2,4,C,9,121,V
2019,Jun,7,2,4,C,10,98,V
2019,Jun,7,2,4,D,1,36,V
2019,Jun,7,2,4,D,2,24,V
2019,Jun,7,2,4,D,3,26,V
2019,Jun,7,2,4,D,4,28,V
2019,Jun,7,2,4,D,5,49,V
2019,Jun,7,2,4,D,6,13,V
2019,Jun,7,2,4,D,7,21,V
2019,Jun,7,2,4,D,8,52,V
2019,Jun,7,2,4,D,9,45,V
2019,Jun,7,2,4,D,10,42,V
2019,Jun,7,3,1,A,1,100,V
2019,Jun,7,3,1,A,2,90,M
2019,Jun,7,3,1,A,3,78,V
2019,Jun,7,3,1,A,4,122,M
2019,Jun,7,3,1,A,5,113,M
2019,Jun,7,3,1,A,6,101,M
2019,Jun,7,3,1,A,7,102,V
2019,Jun,7,3,1,A,8,71,V
2019,Jun,7,3,1,A,9,89,F
2019,Jun,7,3,1,A,10,75,F
2019,Jun,7,3,1,B,1,105,V
2019,Jun,7,3,1,B,2,89,V
2019,Jun,7,3,1,B,3,85,V
2019,Jun,7,3,1,B,4,103,V
2019,Jun,7,3,1,B,5,94,V
2019,Jun,7,3,1,B,6,90,V
2019,Jun,7,3,1,B,7,102,V
2019,Jun,7,3,1,B,8,91,V
2019,Jun,7,3,1,B,9,96,V
2019,Jun,7,3,1,B,10,104,V
2019,Jun,7,3,1,C,1,72,V
2019,Jun,7,3,1,C,2,76,V
2019,Jun,7,3,1,C,3,80,V
2019,Jun,7,3,1,C,4,84,V
2019,Jun,7,3,1,C,5,84,V
2019,Jun,7,3,1,C,6,80,V
2019,Jun,7,3,1,C,7,93,V
2019,Jun,7,3,1,C,8,87,V
2019,Jun,7,3,1,C,9,84,V
2019,Jun,7,3,1,C,10,83,V
2019,Jun,7,3,1,D,1,95,F
2019,Jun,7,3,1,D,2,103,M
2019,Jun,7,3,1,D,3,97,M
2019,Jun,7,3,1,D,4,90,M
2019,Jun,7,3,1,D,5,124,M
2019,Jun,7,3,1,D,6,80,F
2019,Jun,7,3,1,D,7,53,F
2019,Jun,7,3,1,D,8,94,M
2019,Jun,7,3,1,D,9,46,F
2019,Jun,7,3,1,D,10,78,M
2019,Jun,7,3,2,A,1,,
2019,Jun,7,3,2,A,2,,
2019,Jun,7,3,2,A,3,,
2019,Jun,7,3,2,A,4,,
2019,Jun,7,3,2,A,5,,
2019,Jun,7,3,2,A,6,,
2019,Jun,7,3,2,A,7,,
2019,Jun,7,3,2,A,8,,
2019,Jun,7,3,2,A,9,,
2019,Jun,7,3,2,A,10,,
2019,Jun,7,3,2,B,1,122,V
2019,Jun,7,3,2,B,2,113,V
2019,Jun,7,3,2,B,3,105,V
2019,Jun,7,3,2,B,4,109,V
2019,Jun,7,3,2,B,5,120,V
2019,Jun,7,3,2,B,6,102,V
2019,Jun,7,3,2,B,7,104,V
2019,Jun,7,3,2,B,8,119,V
2019,Jun,7,3,2,B,9,127,V
2019,Jun,7,3,2,B,10,123,V
2019,Jun,7,3,2,C,1,,
2019,Jun,7,3,2,C,2,,
2019,Jun,7,3,2,C,3,,
2019,Jun,7,3,2,C,4,,
2019,Jun,7,3,2,C,5,,
2019,Jun,7,3,2,C,6,,
2019,Jun,7,3,2,C,7,,
2019,Jun,7,3,2,C,8,,
2019,Jun,7,3,2,C,9,,
2019,Jun,7,3,2,C,10,,
2019,Jun,7,3,2,D,1,80,F
2019,Jun,7,3,2,D,2,43,F
2019,Jun,7,3,2,D,3,58,C3
2019,Jun,7,3,2,D,4,67,M
2019,Jun,7,3,2,D,5,86,F
2019,Jun,7,3,2,D,6,67,C4
2019,Jun,7,3,2,D,7,59,F
2019,Jun,7,3,2,D,8,106,C4
2019,Jun,7,3,2,D,9,88,C4
2019,Jun,7,3,2,D,10,101,F
2019,Jun,7,4,3,A,1,39,V
2019,Jun,7,4,3,A,2,32,V
2019,Jun,7,4,3,A,3,34,V
2019,Jun,7,4,3,A,4,43,V
2019,Jun,7,4,3,A,5,36,V
2019,Jun,7,4,3,A,6,,
2019,Jun,7,4,3,A,7,,
2019,Jun,7,4,3,A,8,,
2019,Jun,7,4,3,A,9,,
2019,Jun,7,4,3,A,10,,
2019,Jun,7,4,3,B,1,79,C3
2019,Jun,7,4,3,B,2,52,M
2019,Jun,7,4,3,B,3,53,F
2019,Jun,7,4,3,B,4,67,M
2019,Jun,7,4,3,B,5,76,F
2019,Jun,7,4,3,B,6,50,C4
2019,Jun,7,4,3,B,7,68,F
2019,Jun,7,4,3,B,8,60,F
2019,Jun,7,4,3,B,9,65,F
2019,Jun,7,4,3,B,10,27,F
2019,Jun,7,4,3,C,1,117,V
2019,Jun,7,4,3,C,2,82,V
2019,Jun,7,4,3,C,3,116,V
2019,Jun,7,4,3,C,4,114,V
2019,Jun,7,4,3,C,5,87,V
2019,Jun,7,4,3,C,6,94,V
2019,Jun,7,4,3,C,7,112,V
2019,Jun,7,4,3,C,8,115,V
2019,Jun,7,4,3,C,9,110,V
2019,Jun,7,4,3,C,10,112,V
2019,Jun,7,4,3,D,1,116,V
2019,Jun,7,4,3,D,2,125,V
2019,Jun,7,4,3,D,3,94,V
2019,Jun,7,4,3,D,4,117,V
2019,Jun,7,4,3,D,5,124,V
2019,Jun,7,4,3,D,6,96,V
2019,Jun,7,4,3,D,7,101,V
2019,Jun,7,4,3,D,8,94,V
2019,Jun,7,4,3,D,9,121,V
2019,Jun,7,4,3,D,10,125,V
2019,Jun,7,4,4,A,1,104,M
2019,Jun,7,4,4,A,2,95,M
2019,Jun,7,4,4,A,3,100,M
2019,Jun,7,4,4,A,4,112,F
2019,Jun,7,4,4,A,5,88,M
2019,Jun,7,4,4,A,6,102,M
2019,Jun,7,4,4,A,7,110,M
2019,Jun,7,4,4,A,8,103,F
2019,Jun,7,4,4,A,9,101,F
2019,Jun,7,4,4,A,10,107,M
2019,Jun,7,4,4,B,1,103,M
2019,Jun,7,4,4,B,2,125,M
2019,Jun,7,4,4,B,3,98,F
2019,Jun,7,4,4,B,4,80,V
2019,Jun,7,4,4,B,5,96,V
2019,Jun,7,4,4,B,6,112,M
2019,Jun,7,4,4,B,7,82,V
2019,Jun,7,4,4,B,8,84,F
2019,Jun,7,4,4,B,9,128,M
2019,Jun,7,4,4,B,10,129,M
2019,Jun,7,4,4,C,1,50,V
2019,Jun,7,4,4,C,2,34,V
2019,Jun,7,4,4,C,3,40,V
2019,Jun,7,4,4,C,4,40,V
2019,Jun,7,4,4,C,5,22,V
2019,Jun,7,4,4,C,6,43,V
2019,Jun,7,4,4,C,7,37,V
2019,Jun,7,4,4,C,8,23,V
2019,Jun,7,4,4,C,9,47,V
2019,Jun,7,4,4,C,10,39,V
2019,Jun,7,4,4,D,1,119,V
2019,Jun,7,4,4,D,2,102,V
2019,Jun,7,4,4,D,3,100,V
2019,Jun,7,4,4,D,4,99,V
2019,Jun,7,4,4,D,5,110,V
2019,Jun,7,4,4,D,6,117,V
2019,Jun,7,4,4,D,7,103,V
2019,Jun,7,4,4,D,8,106,V
2019,Jun,7,4,4,D,9,102,V
2019,Jun,7,4,4,D,10,103,V
2019,Jun,12,1,1,A,1,98,V
2019,Jun,12,1,1,A,2,100,V
2019,Jun,12,1,1,A,3,93,V
2019,Jun,12,1,1,A,4,92,V
2019,Jun,12,1,1,A,5,90,V
2019,Jun,12,1,1,A,6,84,V
2019,Jun,12,1,1,A,7,97,V
2019,Jun,12,1,1,A,8,92,V
2019,Jun,12,1,1,A,9,103,V
2019,Jun,12,1,1,A,10,82,V
2019,Jun,12,1,1,B,1,82,V
2019,Jun,12,1,1,B,2,90,V
2019,Jun,12,1,1,B,3,84,V
2019,Jun,12,1,1,B,4,82,V
2019,Jun,12,1,1,B,5,82,V
2019,Jun,12,1,1,B,6,85,V
2019,Jun,12,1,1,B,7,85,V
2019,Jun,12,1,1,B,8,101,V
2019,Jun,12,1,1,B,9,91,V
2019,Jun,12,1,1,B,10,92,V
2019,Jun,12,1,1,C,1,113,V
2019,Jun,12,1,1,C,2,115,V
2019,Jun,12,1,1,C,3,117,V
2019,Jun,12,1,1,C,4,107,V
2019,Jun,12,1,1,C,5,86,V
2019,Jun,12,1,1,C,6,91,V
2019,Jun,12,1,1,C,7,80,V
2019,Jun,12,1,1,C,8,106,V
2019,Jun,12,1,1,C,9,81,V
2019,Jun,12,1,1,C,10,92,V
2019,Jun,12,1,1,D,1,42,V
2019,Jun,12,1,1,D,2,24,V
2019,Jun,12,1,1,D,3,23,V
2019,Jun,12,1,1,D,4,26,V
2019,Jun,12,1,1,D,5,36,V
2019,Jun,12,1,1,D,6,48,V
2019,Jun,12,1,1,D,7,74,V
2019,Jun,12,1,1,D,8,61,V
2019,Jun,12,1,1,D,9,53,V
2019,Jun,12,1,1,D,10,65,V
2019,Jun,12,1,2,A,1,33,V
2019,Jun,12,1,2,A,2,32,V
2019,Jun,12,1,2,A,3,25,V
2019,Jun,12,1,2,A,4,30,V
2019,Jun,12,1,2,A,5,46,V
2019,Jun,12,1,2,A,6,35,V
2019,Jun,12,1,2,A,7,28,V
2019,Jun,12,1,2,A,8,34,V
2019,Jun,12,1,2,A,9,,
2019,Jun,12,1,2,A,10,,
2019,Jun,12,1,2,B,1,109,V
2019,Jun,12,1,2,B,2,96,F
2019,Jun,12,1,2,B,3,113,M
2019,Jun,12,1,2,B,4,89,F
2019,Jun,12,1,2,B,5,113,M
2019,Jun,12,1,2,B,6,99,F
2019,Jun,12,1,2,B,7,130,M
2019,Jun,12,1,2,B,8,89,V
2019,Jun,12,1,2,B,9,101,M
2019,Jun,12,1,2,B,10,141,M
2019,Jun,12,1,2,C,1,105,F
2019,Jun,12,1,2,C,2,107,C4
2019,Jun,12,1,2,C,3,84,F
2019,Jun,12,1,2,C,4,67,M
2019,Jun,12,1,2,C,5,85,F
2019,Jun,12,1,2,C,6,104,F
2019,Jun,12,1,2,C,7,104,F
2019,Jun,12,1,2,C,8,65,F
2019,Jun,12,1,2,C,9,117,F
2019,Jun,12,1,2,C,10,74,M
2019,Jun,12,1,2,D,1,112,F
2019,Jun,12,1,2,D,2,102,F
2019,Jun,12,1,2,D,3,110,F
2019,Jun,12,1,2,D,4,103,M
2019,Jun,12,1,2,D,5,96,M
2019,Jun,12,1,2,D,6,100,M
2019,Jun,12,1,2,D,7,83,F
2019,Jun,12,1,2,D,8,85,F
2019,Jun,12,1,2,D,9,108,F
2019,Jun,12,1,2,D,10,138,F
2019,Jun,12,2,3,A,1,109,V
2019,Jun,12,2,3,A,2,112,V
2019,Jun,12,2,3,A,3,114,V
2019,Jun,12,2,3,A,4,109,V
2019,Jun,12,2,3,A,5,120,V
2019,Jun,12,2,3,A,6,113,V
2019,Jun,12,2,3,A,7,90,V
2019,Jun,12,2,3,A,8,108,V
2019,Jun,12,2,3,A,9,111,V
2019,Jun,12,2,3,A,10,101,V
2019,Jun,12,2,3,B,1,96,F
2019,Jun,12,2,3,B,2,85,V
2019,Jun,12,2,3,B,3,118,M
2019,Jun,12,2,3,B,4,164,M
2019,Jun,12,2,3,B,5,90,F
2019,Jun,12,2,3,B,6,82,V
2019,Jun,12,2,3,B,7,73,V
2019,Jun,12,2,3,B,8,85,V
2019,Jun,12,2,3,B,9,73,F
2019,Jun,12,2,3,B,10,81,M
2019,Jun,12,2,3,C,1,114,M
2019,Jun,12,2,3,C,2,149,M
2019,Jun,12,2,3,C,3,113,F
2019,Jun,12,2,3,C,4,130,F
2019,Jun,12,2,3,C,5,165,M
2019,Jun,12,2,3,C,6,143,F
2019,Jun,12,2,3,C,7,121,F
2019,Jun,12,2,3,C,8,144,M
2019,Jun,12,2,3,C,9,172,F
2019,Jun,12,2,3,C,10,133,F
2019,Jun,12,2,3,D,1,60,V
2019,Jun,12,2,3,D,2,58,V
2019,Jun,12,2,3,D,3,50,V
2019,Jun,12,2,3,D,4,76,V
2019,Jun,12,2,3,D,5,60,V
2019,Jun,12,2,3,D,6,55,V
2019,Jun,12,2,3,D,7,35,V
2019,Jun,12,2,3,D,8,,
2019,Jun,12,2,3,D,9,,
2019,Jun,12,2,3,D,10,,
2019,Jun,12,2,4,A,1,40,V
2019,Jun,12,2,4,A,2,40,V
2019,Jun,12,2,4,A,3,48,V
2019,Jun,12,2,4,A,4,77,V
2019,Jun,12,2,4,A,5,31,V
2019,Jun,12,2,4,A,6,33,V
2019,Jun,12,2,4,A,7,76,V
2019,Jun,12,2,4,A,8,63,V
2019,Jun,12,2,4,A,9,65,V
2019,Jun,12,2,4,A,10,41,V
2019,Jun,12,2,4,B,1,180,V
2019,Jun,12,2,4,B,2,142,V
2019,Jun,12,2,4,B,3,157,V
2019,Jun,12,2,4,B,4,151,V
2019,Jun,12,2,4,B,5,164,V
2019,Jun,12,2,4,B,6,153,V
2019,Jun,12,2,4,B,7,132,V
2019,Jun,12,2,4,B,8,121,V
2019,Jun,12,2,4,B,9,132,V
2019,Jun,12,2,4,B,10,142,V
2019,Jun,12,2,4,C,1,120,V
2019,Jun,12,2,4,C,2,128,V
2019,Jun,12,2,4,C,3,131,V
